MC_Code,shortName,StockName,nsCode,currPrice,prevPrice,change,pChange,volume,open,high,low
,PCJEWELLER,PCJEWELLER,PCJEWELLER,10.3,10.57,-0.27,-2.55,317230029,10.74,10.84,10.24
,IDEA,IDEA,IDEA,13.88,13.67,0.21,1.54,299979019,13.79,14.05,13.76
,MRPL,MRPL,MRPL,174.1,157.47,16.63,10.56,204353491,163.75,178.4,160.62
,GROWW,GROWW,GROWW,205.19,216.33,-11.14,-5.15,74536961,219.69,220.98,204.55
,BECTORFOOD,BECTORFOOD,BECTORFOOD,194.5,168.97,25.53,15.11,71620356,182.01,197.5,177.52
,JPPOWER,JPPOWER,JPPOWER,17.05,16.75,0.3,1.79,67549413,16.82,17.5,16.72
,JINDWORLD,JINDWORLD,JINDWORLD,31.92,30.1,1.82,6.05,61221254,30.0,33.73,29.76
,PAISALO,PAISALO,PAISALO,73.77,72.03,1.74,2.42,55818799,72.3,76.39,72.3
,BHEL,BHEL,BHEL,440.1,417.95,22.15,5.3,55731908,424.2,441.0,407.05
,YESBANK,YESBANK,YESBANK,23.76,23.6,0.16,0.68,53414170,23.8,23.87,23.58
,SUZLON,SUZLON,SUZLON,51.94,52.42,-0.48,-0.92,45561488,52.6,52.69,51.88
,CUPID,CUPID,CUPID,212.89,219.66,-6.77,-3.08,43210670,220.75,222.0,208.22
,KALYANKJIL,KALYANKJIL,KALYANKJIL,546.05,548.1,-2.05,-0.37,43022984,544.95,555.6,532.5
,ADANIPOWER,ADANIPOWER,ADANIPOWER,216.68,218.97,-2.29,-1.05,40710986,222.0,222.2,216.12
,ZEEL,ZEEL,ZEEL,105.6,101.85,3.75,3.68,39701486,101.93,106.49,100.14
,VOGL,VOGL,VOGL,36.49,36.69,-0.2,-0.55,39155040,36.5,37.2,36.2
,OLAELEC,OLAELEC,OLAELEC,39.79,40.65,-0.86,-2.12,38731402,40.9,41.4,39.67
,LASERPOWER,LASERPOWER,LASERPOWER,264.37,214.0,14.37,5.75,38655377,250.0,270.0,250.0
,VISL,VISL,VISL,34.67,33.37,1.3,3.9,38398016,33.3,35.0,33.15
,TATAGOLD,TATAGOLD,TATAGOLD,13.7,13.68,0.02,0.15,36439426,13.68,13.97,13.64
