MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
IA05,IA04,Interglobe Avi,5179.5,5280.0,5176.0,5265.5,5171.0,94.50,1.83,996192
W,W,Wipro,175.6,177.99,175.41,177.74,174.65,3.09,1.77,11184572
HCL02,HCL02,HCL Tech,1175.4,1204.0,1174.7,1187.4,1168.0,19.40,1.66,5147444
BAF,BAF,Bajaj Finance,1024.0,1042.4,1021.2,1037.6,1021.3,16.30,1.60,9079076
MU01,MS24,Maruti Suzuki,13605.0,13845.0,13584.0,13783.0,13583.0,200.00,1.47,356847
MM,MM,M&M,3117.0,3146.0,3089.4,3117.8,3082.9,34.90,1.13,1978238
TI01,TI01,Titan Company,4585.3,4668.8,4580.0,4625.8,4579.4,46.40,1.01,1136159
ITC,ITC,ITC,277.0,280.45,276.0,279.35,276.65,2.70,0.98,11220653
TM4,TM4,Tech Mahindra,1510.0,1538.3,1504.2,1510.3,1498.7,11.60,0.77,2903245
IT,IT,Infosys,1082.5,1097.3,1077.9,1082.4,1076.3,6.10,0.57,8592146
TCS,TCS,TCS,2206.0,2231.4,2187.8,2201.0,2189.2,11.80,0.54,5197595
H,HI,Hindalco,972.4,972.4,957.2,959.3,955.8,3.50,0.37,3388958
TT,TT,TATA Cons. Prod,1088.3,1100.0,1081.7,1088.5,1085.5,3.00,0.28,1188115
EM,EM,Eicher Motors,7410.0,7451.0,7366.5,7418.5,7404.5,14.00,0.19,618180
BTV,BA08,Bharti Airtel,1928.0,1936.0,1917.0,1921.8,1918.3,3.50,0.18,4644787
API,AP31,Asian Paints,2688.0,2693.1,2660.1,2674.7,2670.0,4.70,0.18,455037
ICI02,ICI02,ICICI Bank,1420.1,1423.7,1406.2,1418.2,1416.2,2.00,0.14,10165264
TIS,TIS,Tata Steel,186.5,186.75,184.91,185.49,185.26,0.23,0.12,13166990
SBI,SBI,SBI,1030.1,1036.0,1027.3,1031.2,1030.1,1.10,0.11,7708316
RI,RI,Reliance,1295.5,1309.4,1291.8,1296.6,1295.5,1.10,0.08,15631046
BA06,BA10,Bajaj Auto,10323.0,10395.0,10278.0,10331.5,10323.0,8.50,0.08,407238
AE01,AE13,Adani Enterpris,3167.6,3190.0,3140.1,3151.4,3150.6,0.80,0.03,1151243
PGC,PGC,Power Grid Corp,280.4,284.4,280.0,280.75,280.7,0.05,0.02,7143529
