MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
IT,IT,Infosys,1053.8,1055.3,1026.0,1029.3,1065.4,-36.10,-3.39,19323064
TCS,TCS,TCS,2111.0,2114.0,2055.0,2059.6,2127.8,-68.20,-3.21,6392736
AE01,AE13,Adani Enterpris,3072.0,3091.7,2943.5,2962.9,3059.6,-96.70,-3.16,1620658
W,W,Wipro,179.5,179.5,174.0,174.49,180.18,-5.69,-3.16,23954730
JVS,JSW01,JSW Steel,1270.0,1278.4,1233.4,1242.2,1282.4,-40.20,-3.13,2156617
TIS,TIS,Tata Steel,197.75,197.98,192.73,193.56,198.97,-5.41,-2.72,34634510
H,HI,Hindalco,999.0,999.0,978.0,986.8,1014.2,-27.40,-2.70,7191224
BE03,BE03,Bharat Elec,435.0,435.0,418.5,420.0,431.5,-11.50,-2.67,15566093
MPS,MPS,Adani Ports,1832.6,1842.0,1779.1,1784.0,1827.2,-43.20,-2.36,3309685
JFS,JFS,Jio Financial,244.0,244.19,237.2,237.81,243.38,-5.57,-2.29,11177956
TEL,TM03,TMPV,361.5,361.9,350.1,354.55,361.5,-6.95,-1.92,16257406
HCL02,HCL02,HCL Tech,1121.6,1125.8,1105.5,1109.5,1130.5,-21.00,-1.86,3235632
Z01,Z,Eternal,263.0,266.3,258.0,258.95,263.65,-4.70,-1.78,16643592
BA06,BA10,Bajaj Auto,10249.0,10259.0,9949.0,10025.0,10191.0,-166.00,-1.63,551711
SBI,SBI,SBI,1041.0,1045.5,1022.35,1024.2,1040.75,-16.55,-1.59,10411004
MHI,MHI,Max Healthcare,1081.55,1107.35,1072.9,1078.05,1095.05,-17.00,-1.55,2768017
TI01,TI01,Titan Company,4375.0,4417.4,4291.1,4305.3,4372.5,-67.20,-1.54,586588
HDF01,HDF01,HDFC Bank,783.05,790.9,772.55,774.65,786.4,-11.75,-1.49,28289062
TM4,TM4,Tech Mahindra,1427.2,1433.3,1400.5,1415.6,1435.2,-19.60,-1.37,2402816
RI,RI,Reliance,1328.9,1333.0,1304.0,1309.5,1326.5,-17.00,-1.28,15400184
IA05,IA04,Interglobe Avi,5040.0,5040.0,4945.9,4961.4,5021.1,-59.70,-1.19,584474
L,T04,Trent,3172.1,3232.0,3137.0,3142.9,3180.6,-37.70,-1.19,1491098
HL,HU,HUL,2160.1,2179.7,2156.0,2160.1,2184.9,-24.80,-1.14,710082
SLI03,SLI03,SBI Life Insura,1805.5,1816.7,1775.2,1786.2,1805.5,-19.30,-1.07,961453
ICI02,ICI02,ICICI Bank,1358.0,1369.1,1331.5,1338.3,1352.4,-14.10,-1.04,11884879
CI29,CI11,Coal India,449.25,451.5,443.5,444.35,449.0,-4.65,-1.04,3512212
GI01,GI01,Grasim,3185.0,3186.0,3126.1,3144.3,3175.2,-30.90,-0.97,705875
BF04,BF04,Bajaj Finserv,1794.0,1798.9,1759.9,1765.0,1782.2,-17.20,-0.97,885946
MM,MM,M&M,3063.4,3092.2,3031.8,3037.3,3063.4,-26.10,-0.85,2828392
UTC,UTC01,UltraTechCement,11358.0,11423.0,11266.0,11307.0,11402.0,-95.00,-0.83,324599
TT,TT,TATA Cons. Prod,1118.0,1126.7,1101.1,1103.8,1112.9,-9.10,-0.82,1416080
EM,EM,Eicher Motors,7630.0,7676.0,7557.5,7578.0,7639.5,-61.50,-0.81,365865
BTV,BA08,Bharti Airtel,1907.6,1927.7,1896.7,1901.6,1916.6,-15.00,-0.78,5155908
NI,NI,Nestle,1401.9,1411.9,1390.3,1392.2,1401.9,-9.70,-0.69,1646370
NTP,NTP,NTPC,367.85,369.25,361.9,364.6,367.05,-2.45,-0.67,11696171
BAF,BAF,Bajaj Finance,968.3,977.7,960.5,962.4,968.3,-5.90,-0.61,8202516
LT,LT,Larsen,4210.0,4242.4,4166.0,4179.4,4201.3,-21.90,-0.52,2198497
API,AP31,Asian Paints,2669.0,2695.4,2650.1,2661.2,2674.0,-12.80,-0.48,1182151
ONG,ONG,ONGC,245.4,246.2,243.55,244.35,245.45,-1.10,-0.45,7400255
ITC,ITC,ITC,291.25,293.15,289.65,290.0,291.25,-1.25,-0.43,9410364
KMF,KMB,Kotak Mahindra,398.0,405.0,398.0,401.65,402.15,-0.50,-0.12,10077909
