Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,AE01,Adani Enterpris,Stock,Bullish,"2,962.90",41.98,"10 Apr, 2026","2,086.80",Jun 23 | 15:59
NIFTY 50,GI01,Grasim,Stock,Very Bullish,"3,144.30",13.92,"20 Apr, 2026","2,760.10",Jun 23 | 15:50
NIFTY 50,AHE,Apollo Hospital,Stock,Very Bullish,"8,487.50",13.45,"09 Apr, 2026","7,481.50",Jun 23 | 15:59
NIFTY 50,API,Asian Paints,Stock,Bullish,"2,661.20",12.73,"10 Apr, 2026","2,360.70",Jun 23 | 15:59
NIFTY 50,IA05,Interglobe Avi,Stock,Bullish,"4,961.40",9.34,"09 Jun, 2026","4,537.60",Jun 23 | 15:59
NIFTY 50,L,Trent,Stock,Very Bullish,"3,142.90",8.33,"15 Jun, 2026","2,901.10",Jun 23 | 15:58
NIFTY 50,UTI10,Axis Bank,Stock,Very Bullish,"1,363.50",5.50,"09 Jun, 2026","1,292.40",Jun 23 | 15:59
NIFTY 50,EM,Eicher Motors,Stock,Very Bullish,"7,578.00",5.21,"09 Jun, 2026","7,203.00",Jun 23 | 15:59
NIFTY 50,MHI,Max Healthcare,Stock,Very Bullish,"1,078.05",4.78,"15 Jun, 2026","1,028.90",Jun 23 | 15:58
NIFTY 50,SBI,SBI,Stock,Very Bullish,"1,024.20",4.30,"08 Jun, 2026",981.95,Jun 23 | 15:59
NIFTY 50,KMF,Kotak Mahindra,Stock,Very Bullish,401.65,3.49,"10 Jun, 2026",388.10,Jun 23 | 15:59
NIFTY 50,ICI02,ICICI Bank,Stock,Very Bullish,"1,338.30",3.48,"10 Jun, 2026","1,293.30",Jun 23 | 15:58
NIFTY 50,LT,Larsen,Stock,Very Bullish,"4,179.40",3.21,"12 Jun, 2026","4,049.30",Jun 23 | 15:59
NIFTY 50,SPI,Sun Pharma,Stock,Very Bullish,"1,868.00",2.61,"17 Jun, 2026","1,820.40",Jun 23 | 15:59
NIFTY 50,BAF,Bajaj Finance,Stock,Very Bullish,962.40,2.13,"15 Jun, 2026",942.30,Jun 23 | 15:59
NIFTY 50,Z01,Eternal,Stock,Very Bullish,258.95,2.11,"16 Jun, 2026",253.60,Jun 23 | 15:59
NIFTY 50,BTV,Bharti Airtel,Stock,Bullish,"1,901.60",1.38,"17 Jun, 2026","1,875.70",Jun 23 | 15:59
NIFTY 50,C,Cipla,Stock,Very Bullish,"1,433.10",1.23,"22 Jun, 2026","1,415.70",Jun 23 | 15:59
NIFTY 50,DRL,Dr Reddys Labs,Stock,Very Bullish,"1,301.30",0.82,"22 Jun, 2026","1,290.70",Jun 23 | 15:59
NIFTY 50,TI01,Titan Company,Stock,Very Bullish,"4,305.30",0.51,"15 Jun, 2026","4,283.50",Jun 23 | 15:59
NIFTY 50,HSL01,HDFC Life,Stock,Bullish,597.45,0.05,"22 Jun, 2026",597.15,Jun 23 | 15:56
NIFTY 50,PGC,Power Grid Corp,Stock,Bullish,291.95,0.00,"23 Jun, 2026",291.95,Jun 23 | 15:59
NIFTY 50,STF,Shriram Finance,Stock,Very Bullish,993.35,-0.73,"15 Jun, 2026","1,000.65",Jun 23 | 15:59
NIFTY BANK,YB,Yes Bank,Stock,Very Bullish,24.55,23.06,"16 Apr, 2026",19.95,Jun 23 | 15:59
NIFTY BANK,IDF01,IDFC First Bank,Stock,Very Bullish,78.75,13.37,"25 May, 2026",69.46,Jun 23 | 15:59
NIFTY BANK,FB,Federal Bank,Stock,Very Bullish,319.90,10.35,"20 May, 2026",289.90,Jun 23 | 15:59
NIFTY BANK,UBI01,Union Bank,Stock,Bullish,175.12,5.05,"03 Jun, 2026",166.70,Jun 23 | 15:59
