MC_Code,shortName,StockName,open,high,low,currPrice,prevPrice,change,pChange,volume
BA06,BA10,Bajaj Auto,10999.5,11331.0,10967.0,11283.5,10998.5,285.00,2.59,1025555
SLI03,SLI03,SBI Life Insura,1800.0,1864.3,1800.0,1853.5,1806.7,46.80,2.59,912075
MM,MM,M&M,3156.0,3250.0,3156.0,3229.7,3175.3,54.40,1.71,2705691
TCS,TCS,TCS,2204.0,2250.0,2193.6,2242.9,2208.3,34.60,1.57,2503539
EM,EM,Eicher Motors,7624.5,7789.0,7608.0,7721.5,7632.0,89.50,1.17,431136
TT,TT,TATA Cons. Prod,1099.0,1111.0,1091.1,1107.7,1094.9,12.80,1.17,1965538
Z01,Z,Eternal,289.85,296.15,282.7,287.1,284.4,2.70,0.95,64734810
BF04,BF04,Bajaj Finserv,1870.0,1899.8,1862.3,1889.4,1876.4,13.00,0.69,1242914
HCL02,HCL02,HCL Tech,1236.0,1248.8,1228.8,1244.7,1237.3,7.40,0.60,1878476
H,HI,Hindalco,950.0,964.0,947.55,955.65,950.0,5.65,0.59,4722307
KMF,KMB,Kotak Mahindra,379.7,386.1,378.85,383.35,381.15,2.20,0.58,12720546
SPI,SPI,Sun Pharma,1929.1,1958.5,1926.8,1954.0,1943.0,11.00,0.57,2057288
HL,HU,HUL,2150.0,2166.0,2139.9,2161.8,2154.6,7.20,0.33,833281
MHI,MHI,Max Healthcare,1079.0,1087.8,1076.1,1084.2,1081.0,3.20,0.30,1114267
W,W,Wipro,173.81,175.56,173.31,174.82,174.44,0.38,0.22,9055905
ONG,ONG,ONGC,253.94,254.2,252.01,252.37,251.9,0.47,0.19,9104521
ITC,ITC,ITC,279.95,284.0,279.65,281.3,280.8,0.50,0.18,21143589
PGC,PGC,Power Grid Corp,287.3,290.95,287.0,289.8,289.3,0.50,0.17,7407258
UTC,UTC01,UltraTechCement,11793.0,11968.0,11760.0,11908.0,11893.0,15.00,0.13,415137
