Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,W,Wipro,Stock,Bearish,174.82,-11.87,"05 Jun, 2026",198.37,Jul 23 | 15:59
NIFTY 50,IT,Infosys,Stock,Very Bearish,"1,047.40",-11.81,"08 Jun, 2026","1,187.60",Jul 23 | 16:00
NIFTY 50,TIS,Tata Steel,Stock,Very Bearish,184.23,-10.90,"05 Jun, 2026",206.77,Jul 23 | 15:59
NIFTY 50,TEL,TMPV,Stock,Very Bearish,324.30,-10.15,"17 Jun, 2026",360.95,Jul 23 | 15:59
NIFTY 50,NTP,NTPC,Stock,Very Bearish,348.60,-9.90,"29 May, 2026",386.90,Jul 23 | 15:59
NIFTY 50,DRL,Dr Reddys Labs,Stock,Very Bearish,"1,166.30",-8.13,"09 Jul, 2026","1,269.50",Jul 23 | 15:59
NIFTY 50,H,Hindalco,Stock,Very Bearish,955.65,-8.05,"10 Jun, 2026","1,039.30",Jul 23 | 15:57
NIFTY 50,ITC,ITC,Stock,Very Bearish,281.30,-6.76,"22 May, 2026",301.70,Jul 23 | 15:59
NIFTY 50,UTI10,Axis Bank,Stock,Very Bearish,"1,223.00",-5.75,"09 Jul, 2026","1,297.60",Jul 23 | 15:59
NIFTY 50,HSL01,HDFC Life,Stock,Very Bearish,550.95,-5.54,"29 Jun, 2026",583.25,Jul 23 | 15:59
NIFTY 50,CI29,Coal India,Stock,Very Bearish,427.05,-5.31,"10 Jun, 2026",451.00,Jul 23 | 15:59
NIFTY 50,LT,Larsen,Stock,Very Bearish,"3,792.40",-5.00,"07 Jul, 2026","3,991.90",Jul 23 | 15:59
NIFTY 50,HDF01,HDFC Bank,Stock,Very Bearish,747.25,-3.90,"20 Jul, 2026",777.60,Jul 23 | 16:03
NIFTY 50,RI,Reliance,Stock,Very Bearish,"1,272.20",-2.42,"21 Jul, 2026","1,303.70",Jul 23 | 15:59
NIFTY 50,C,Cipla,Stock,Very Bearish,"1,393.00",-1.56,"22 Jul, 2026","1,415.10",Jul 23 | 15:59
NIFTY 50,L,Trent,Stock,Bearish,"2,874.80",-1.01,"09 Jul, 2026","2,904.10",Jul 23 | 15:58
NIFTY 50,JFS,Jio Financial,Stock,Very Bearish,233.16,-0.70,"22 Jul, 2026",234.80,Jul 23 | 16:03
NIFTY 50,MU01,Maruti Suzuki,Stock,Very Bearish,"13,403.00",-0.64,"14 Jul, 2026","13,489.00",Jul 23 | 15:55
