Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,AE01,Adani Enterpris,Stock,Bullish,"3,046.90",46.01,"10 Apr, 2026","2,086.80",Jul 08 | 15:59
NIFTY 50,AHE,Apollo Hospital,Stock,Very Bullish,"8,753.50",17.00,"09 Apr, 2026","7,481.50",Jul 08 | 15:59
NIFTY 50,Z01,Eternal,Stock,Very Bullish,286.70,13.05,"16 Jun, 2026",253.60,Jul 08 | 15:59
NIFTY 50,IA05,Interglobe Avi,Stock,Bullish,"5,124.00",12.92,"09 Jun, 2026","4,537.60",Jul 08 | 15:59
NIFTY 50,BAF,Bajaj Finance,Stock,Very Bullish,"1,010.40",7.23,"15 Jun, 2026",942.30,Jul 08 | 15:59
NIFTY 50,TI01,Titan Company,Stock,Very Bullish,"4,586.40",7.07,"15 Jun, 2026","4,283.50",Jul 08 | 15:57
NIFTY 50,ICI02,ICICI Bank,Stock,Very Bullish,"1,380.60",6.75,"10 Jun, 2026","1,293.30",Jul 08 | 15:59
NIFTY 50,DRL,Dr Reddys Labs,Stock,Very Bullish,"1,349.00",4.52,"22 Jun, 2026","1,290.70",Jul 08 | 15:57
NIFTY 50,HDF01,HDFC Bank,Stock,Very Bullish,810.30,4.24,"15 Jun, 2026",777.35,Jul 08 | 15:59
NIFTY 50,BF04,Bajaj Finserv,Stock,Very Bullish,"1,854.90",4.08,"22 Jun, 2026","1,782.20",Jul 08 | 15:57
NIFTY 50,SPI,Sun Pharma,Stock,Very Bullish,"1,888.20",3.72,"17 Jun, 2026","1,820.40",Jul 08 | 15:59
NIFTY 50,MU01,Maruti Suzuki,Stock,Bullish,"13,951.00",1.50,"25 Jun, 2026","13,745.00",Jul 08 | 15:59
NIFTY 50,STF,Shriram Finance,Stock,Bullish,"1,014.40",1.37,"15 Jun, 2026","1,000.65",Jul 08 | 15:58
NIFTY 50,BA06,Bajaj Auto,Stock,Bullish,"10,164.00",1.27,"06 Jul, 2026","10,036.50",Jul 08 | 15:59
NIFTY 50,C,Cipla,Stock,Bullish,"1,431.80",1.14,"22 Jun, 2026","1,415.70",Jul 08 | 15:59
NIFTY 50,L,Trent,Stock,Bullish,"2,924.00",0.79,"15 Jun, 2026","2,901.10",Jul 08 | 15:59
NIFTY 50,BTV,Bharti Airtel,Stock,Bullish,"1,888.10",0.70,"02 Jul, 2026","1,875.00",Jul 08 | 15:59
NIFTY 50,NI,Nestle,Stock,Very Bullish,"1,450.50",-0.23,"01 Jul, 2026","1,453.80",Jul 08 | 15:59
